Key,Type,Description,Address,DateTime,Latitude,Longitude,City,Website
https://spotcrime.com/crime/146719307-a3e87c1f6dbf0ea5a4ebf8fb3caad2e0,Theft,Petit Larceny. PETIT FROM OPEN ..,"00 BLOCK OF W 181ST ST, The Bronx, NY",2020-09-14 07:51:00+03:00,40.8564016,-73.9072946,new york,spotcrime
https://spotcrime.com/crime/146718966-b8922e94baaa0b47c1352edb4da941a0,Theft,Petit Larceny. PETIT FROM BUILD..,"100 BLOCK OF W 34TH ST, Manhattan, NY",2020-09-14 07:51:00+03:00,40.74985,-73.9879203,new york,spotcrime
https://spotcrime.com/crime/146718384-b79bf60ddd95a227fbf8868c720e1e01,Theft,Petit Larceny. PETIT OF BICYCLE,"500 BLOCK OF CARLTON AVE, Brooklyn, NY",2020-09-14 07:51:00+03:00,40.68161,-73.97085,new york,spotcrime
https://spotcrime.com/crime/146717888-176b43f3ad1479b59620be568f389eab,Theft,Petit Larceny. PETIT OF BICYCLE,"AV OF THE AMERICAS/W 27 ST, Manhattan, NY",2020-09-14 07:51:00+03:00,40.7454198,-73.9909665,new york,spotcrime
https://spotcrime.com/crime/146716989-107aaf6c6b12da83baefb136de50100d,Theft,Grand Larceny. GRAND FROM VEHIC..,"200 BLOCK OF W 10TH ST, Manhattan, NY",2020-09-14 07:51:00+03:00,40.7340103,-74.0045644,new york,spotcrime
https://spotcrime.com/crime/146717459-57756c234adfe1bad45c373cd7e8b566,Theft,Grand Larceny. GRAND FROM OPEN ..,"300 BLOCK OF W 149TH ST, Manhattan, NY",2020-09-14 07:51:00+03:00,40.8257901,-73.94105,new york,spotcrime
https://spotcrime.com/crime/146717100-b444aaeb82b4d1a040f6b6e53abd6aed,Theft,Grand Larceny. GRAND FROM VEHIC..,"N/A, Manhattan, NY",2020-09-14 07:51:00+03:00,40.7921901,-73.9381901,new york,spotcrime
https://spotcrime.com/crime/146716065-bd6cdd5e10d57b25dd120c8dbd30547c,Shooting,Shooting Incidents. Not Applicable,"100 BLOCK OF LEWIS AVE, Brooklyn, NY",2020-09-14 07:51:00+03:00,40.6930247,-73.9370393,new york,spotcrime
https://spotcrime.com/crime/146729218-ad5e942ea1580722beb82134041df6f8,Assault,"Felony Assault. 1,UNCLASSIFIED","1661A LAFAYETTE AVE, The Bronx, NY",2020-09-14 06:51:00+03:00,40.82037,-73.8704999,new york,spotcrime
https://spotcrime.com/crime/146728839-4f2e35423d44cacfebccf6b50c28d9b7,Assault,"Felony Assault. 1,UNCLASSIFIED","1400 BLOCK OF STORY AVE, The Bronx, NY",2020-09-14 06:51:00+03:00,40.8213101,-73.8803201,new york,spotcrime
https://spotcrime.com/crime/146727723-57fd51bf5c11fdf450ef3e643f47d373,Assault,Rape 1. RAPE 2,"E 138 ST/JACKSON AV, The Bronx, NY",2020-09-14 06:51:00+03:00,40.8048421,-73.912792,new york,spotcrime
https://spotcrime.com/crime/146727395-2ca87772347811936eaa434a04f35213,Burglary,"Burglary. RESIDENCE,DAY","N/A, Brooklyn, NY",2020-09-14 06:51:00+03:00,40.7017554,-73.927586,new york,spotcrime
https://spotcrime.com/crime/146726426-ec2b174c72ac60d4dee6b35385dd2bd9,Burglary,"Burglary. COMMERCIAL,NIGHT","00 BLOCK OF AVENUE & EAST 54 STREET 2ND AVE, Manhattan, NY",2020-09-14 06:51:00+03:00,40.7573795,-73.9666935,new york,spotcrime
https://spotcrime.com/crime/146725651-886cd64228c28548da1514c8641c9892,Assault,Misd. Assault. ASSAULT 3,"3900 BLOCK OF LACONIA AVE, The Bronx, NY",2020-09-14 06:51:00+03:00,40.8842615,-73.8492824,new york,spotcrime
https://spotcrime.com/crime/146725988-131c7089abe49f365107f390b4b5f8a1,Assault,Misd. Assault. ASSAULT 3,"6-40 BEACH 22ND ST, Queens, NY",2020-09-14 06:51:00+03:00,40.6021934,-73.7552216,new york,spotcrime
https://spotcrime.com/crime/146723611-416cccd206c2af0535cfddb23193640e,Assault,Misd. Assault. ASSAULT 3,"5200 BLOCK OF U.S. 9, Manhattan, NY",2020-09-14 06:51:00+03:00,40.87559,-73.9084002,new york,spotcrime
https://spotcrime.com/crime/146722603-5dfbddf9cbb878bb103e0e07ac8c467f,Theft,Grand Larceny Auto. GRAND OF AUTO,"1000 BLOCK OF WASHINGTON AVE, Brooklyn, NY",2020-09-14 06:51:00+03:00,40.6640615,-73.9610904,new york,spotcrime
